id	name	description	additionalTypeId	additionalTypeName	startDate	endDate	addressLocality	addressRegion	postalCode	streetAddress	latitude	longitude	citation	sameAs
1	Kriterion	Filmtheater Kriterion, officieel Vereniging Onderlinge Studentensteun Kriterion (V.O.S.S. Kriterion), is een door studenten geëxploiteerde bioscoop en studentenvereniging aan de Roetersstraat 170 in Amsterdam. Het is voortgekomen uit het studentenverzet tijdens de Tweede Wereldoorlog.	https://homernetwork.github.io/vocabulary/venues/Art_house_cinema	Art house cinema	1945-11-06		Amsterdam	NH	1018 WE	Roetersstraat 170	52.3625	4.910556	Cinema Context, https://cinemacontext.nl/ 	http://www.cinemacontext.nl/id/B000016
